CustomerID,Recency,Frequency,Monetary,AOV,Future_LTV,Log_Future_LTV,Tenure,Predicted_LTV,Segment
12457.0,143,3,1067.25,355.75,1295.98,7.167793763997088,5,230.28686196685027,High Value
12458.0,194,1,441.92,441.92,505.48,6.227484836235871,0,186.50183282438613,High Value
12461.0,3,2,826.88,413.44,0.0,0.0,60,40.25970515464434,Medium Value
12462.0,212,1,762.11,762.11,427.48,6.060244062502807,0,79.15002133530403,Medium Value
12463.0,84,3,985.79,328.59666666666664,358.99,5.886076253286569,66,228.6409676067299,High Value
12464.0,15,6,780.55,130.09166666666667,431.5,6.069582326371934,203,333.1826689768317,High Value
12465.0,78,1,440.94,440.94,301.25,5.711254489494902,0,102.18761991061152,Medium Value
12468.0,97,2,729.5400000000001,364.77000000000004,0.0,0.0,128,3.121860865637635,Low Value
12471.0,16,19,11081.0,583.2105263157895,8707.65,9.072072063574225,257,7520.659760587196,High Value
12472.0,48,5,4927.6,985.5200000000001,1644.51,7.405805645545117,230,1595.8196244669477,High Value
12473.0,24,2,1175.75,587.875,2752.2999999999997,7.920555471236099,77,458.3252330456093,High Value
12474.0,8,13,4362.06,335.54307692307697,2962.0299999999997,7.9939676723957485,231,2207.419471300516,High Value
12476.0,50,6,3191.67,531.945,3624.75,8.195816442440359,220,732.8322171425694,High Value
12477.0,10,3,8834.03,2944.6766666666667,4385.71,8.38633479458186,200,646.7969376434545,High Value
12480.0,52,3,2144.95,714.9833333333332,1136.6799999999998,7.03674638006444,192,119.08641590343038,Medium Value
12481.0,89,8,4085.2599999999998,510.65749999999997,1494.56,7.310255997626286,186,758.7906118505117,High Value
12483.0,8,6,1624.06,270.6766666666667,860.9200000000001,6.759162458932224,240,559.2836723395186,High Value
12484.0,10,4,3658.65,914.6625,868.6700000000001,6.7681138293474365,235,597.2568432724893,High Value
12489.0,245,1,334.93,334.93,0.0,0.0,0,1.6547461170883757,Low Value
12490.0,2,6,3552.59,592.0983333333334,1865.3400000000001,7.531734572740844,236,191.77331096102637,High Value
12492.0,14,1,126.39000000000001,126.39000000000001,136.82,4.925948485929061,0,40.23431361623317,Medium Value
12493.0,75,2,433.74,216.87,0.0,0.0,31,4.125444033253471,Low Value
12494.0,71,5,868.86,173.772,377.24,5.935528914777679,204,370.77627020274156,High Value
12500.0,15,6,1773.8400000000001,295.64000000000004,2483.98,7.818019890208603,227,933.1149960406732,High Value
12501.0,246,1,2169.39,2169.39,0.0,0.0,0,3.256057542816529,Low Value
12502.0,5,5,3723.87,744.774,0.0,0.0,214,5.8416996723472305,Medium Value
12506.0,142,1,73.5,73.5,0.0,0.0,0,0.10198112021483222,Low Value
12507.0,43,3,1304.81,434.93666666666667,0.0,0.0,164,1.026894926024275,Low Value
12509.0,193,1,176.5,176.5,0.0,0.0,0,2.583106752052404,Low Value
12510.0,52,2,982.5699999999999,491.28499999999997,0.0,0.0,182,1.7763295765256069,Low Value
12513.0,22,1,612.29,612.29,0.0,0.0,0,2.5011159502335394,Low Value
12514.0,176,1,1017.68,1017.68,0.0,0.0,0,0.22011837325004888,Low Value
12515.0,262,1,383.7,383.7,0.0,0.0,0,3.770991431328664,Low Value
12516.0,90,1,583.2,583.2,728.86,6.5928527349282255,0,373.9706395028729,High Value
12517.0,35,2,1521.45,760.725,960.15,6.868130484198869,63,241.6288853787142,High Value
12518.0,19,1,324.83,324.83,1732.06,7.457643911158978,0,227.1459594236562,High Value
12520.0,51,4,2045.85,511.4625,588.41,6.379122036566182,131,432.7966480596908,High Value
12521.0,52,1,599.68,599.68,0.0,0.0,0,1.6861782426063323,Low Value
12523.0,17,7,1017.75,145.39285714285714,772.02,6.650304921473932,224,621.9573257486437,High Value
12524.0,71,6,3122.48,520.4133333333333,1363.24,7.218352776004659,171,234.54333851593793,High Value
12526.0,3,1,520.3,520.3,796.36,6.681306270659201,0,157.41613834341842,Medium Value
12527.0,204,2,284.92,142.46,63.790000000000006,4.171151270461866,30,15.886775187486958,Medium Value
12528.0,24,4,1287.37,321.8425,646.11,6.472516295505861,198,392.4080397181239,High Value
12530.0,33,3,1221.65,407.2166666666667,440.63,6.090472427438032,213,240.69702791711023,High Value
12534.0,40,1,1089.18,1089.18,0.0,0.0,0,2.4179100473651873,Low Value
12535.0,1,2,716.35,358.175,0.0,0.0,94,1.5050119670534845,Low Value
12539.0,171,3,4517.69,1505.8966666666665,1050.66,6.958125147142896,71,56.400026102306484,Medium Value
12540.0,1,11,9246.86,840.6236363636364,4153.38,8.331918478345596,269,3943.236631624178,High Value
12541.0,82,2,536.14,268.07,445.03999999999996,6.100408634097161,107,273.86809615109433,High Value
12545.0,169,1,628.15,628.15,372.24,5.9222216443658215,0,150.09583023889667,Medium Value
12547.0,107,2,207.79999999999998,103.89999999999999,0.0,0.0,82,10.077723722350076,Medium Value
12548.0,75,1,95.19999999999999,95.19999999999999,0.0,0.0,0,0.39606585600920996,Low Value
12551.0,267,1,168.0,168.0,0.0,0.0,0,1.3195543809175936,Low Value
12553.0,19,7,2419.59,345.6557142857143,1272.69,7.149673478422552,219,1235.0261203669202,High Value
12556.0,60,1,308.75,308.75,290.81,5.676102905549459,0,62.98971511094507,Medium Value
12557.0,67,4,9000.960000000001,2250.2400000000002,2990.0,8.003363058629947,213,2039.414508001763,High Value
12559.0,220,2,561.71,280.855,0.0,0.0,8,2.592026510416474,Low Value
12560.0,21,2,1436.31,718.155,697.7,6.549221465558405,30,452.4553044655878,High Value
12561.0,212,1,238.85,238.85,0.0,0.0,0,3.936968076622268,Low Value
12562.0,36,3,1605.23,535.0766666666667,2176.51,7.685937301138615,71,803.9239598127235,High Value
12564.0,170,1,456.9,456.9,0.0,0.0,0,20.26575910825436,Medium Value
12565.0,198,1,145.92,145.92,0.0,0.0,0,0.8354325983243662,Low Value
12567.0,5,9,7849.98,872.2199999999999,1551.3,7.3474929810323975,273,1658.0826951543381,High Value
12569.0,1,15,2167.68,144.512,1957.01,7.579683930329712,160,835.5706426607857,High Value
12571.0,31,1,248.35,248.35,271.26,5.606757492084327,0,125.4508638611372,Medium Value
12573.0,136,1,160.54000000000002,160.54000000000002,0.0,0.0,0,56.521897480222584,Medium Value
12574.0,225,1,218.45,218.45,0.0,0.0,0,0.6383620781617996,Low Value
12576.0,5,4,936.55,234.1375,379.28,5.9409078234908295,208,16.72755181680177,Medium Value
12577.0,268,1,195.89,195.89,430.71,6.067754066527567,0,169.8101246381269,Medium Value
12578.0,239,1,1608.66,1608.66,1185.85,7.079058017626961,0,125.11814672936838,Medium Value
12580.0,156,1,415.7,415.7,0.0,0.0,0,0.7467403059109512,Low Value
12582.0,148,2,511.36,255.68,0.0,0.0,49,2.314130108396714,Low Value
12583.0,16,9,4232.21,470.24555555555554,3049.17,8.022952605753087,267,2358.0489087639185,High Value
12584.0,36,4,782.59,195.6475,1555.56,7.3502335371631204,153,498.79130221914767,High Value
12585.0,143,2,2040.1,1020.05,0.0,0.0,117,8.083464558487732,Medium Value
12589.0,54,1,131.5,131.5,515.1800000000001,6.2464555418613115,0,31.027805523471656,Medium Value
12590.0,120,2,9864.26,4932.13,0.0,0.0,0,2.76268892832638,Low Value
12591.0,226,1,452.84999999999997,452.84999999999997,0.0,0.0,0,0.5753193119408639,Low Value
12592.0,1,2,437.6,218.8,0.0,0.0,121,88.45839747375106,Medium Value
12593.0,17,3,418.09999999999997,139.36666666666665,0.0,0.0,110,5.657418068195054,Medium Value
12594.0,30,8,2529.9,316.2375,808.32,6.696194388910994,201,794.4601684173612,High Value
12596.0,151,1,269.95,269.95,348.32,5.855988407545532,0,62.17215445605515,Medium Value
12597.0,92,2,1428.81,714.405,2382.41,7.776287514334737,85,438.92327663661723,High Value
12598.0,71,4,1584.3799999999999,396.09499999999997,1438.7,7.27219003753231,122,45.66451917517106,Medium Value
12599.0,36,6,857.04,142.84,175.54000000000002,5.173547479592087,177,186.3992517862969,High Value
12600.0,22,8,1936.5600000000002,242.07000000000002,662.48,6.497498710137842,258,560.7182667744689,High Value
12601.0,99,5,577.0600000000001,115.412,0.0,0.0,142,2.0642763608017005,Low Value
12604.0,171,1,178.5,178.5,75.68,4.339640918177444,0,17.861373784284616,Medium Value
12609.0,95,2,800.73,400.365,326.12,5.7903270760563865,132,56.65756492810486,Medium Value
12610.0,15,2,1256.25,628.125,843.29,6.7384960374740785,19,508.31872681126623,High Value
12613.0,107,4,1462.52,365.63,1881.8600000000001,7.540547176450716,64,837.1308914450221,High Value
12614.0,187,1,315.6,315.6,0.0,0.0,0,0.7841903867122193,Low Value
12615.0,77,1,634.74,634.74,1656.45,7.413035555692498,0,12.122302117761016,Medium Value
12616.0,4,2,713.3,356.65,0.0,0.0,202,1.525997571937637,Low Value
12619.0,25,5,2087.46,417.492,1553.78,7.349089335504544,137,1127.8804914116222,High Value
12620.0,114,1,561.66,561.66,777.75,6.657690070101663,0,130.90256888229433,Medium Value
12621.0,9,15,10195.04,679.6693333333334,3494.63,8.159268895934208,265,3648.1396721219753,High Value
12622.0,141,1,180.1,180.1,0.0,0.0,0,0.5642900560613673,Low Value
12623.0,185,1,305.1,305.1,0.0,0.0,0,6.228886221413895,Medium Value
12624.0,15,2,641.13,320.565,0.0,0.0,71,44.43454832765239,Medium Value
12625.0,121,2,2683.82,1341.91,0.0,0.0,107,186.45595657796144,High Value
12626.0,22,6,4774.0,795.6666666666666,1846.48,7.521577827323978,214,1375.094425340164,High Value
12627.0,5,5,2727.83,545.566,1750.7,7.468342023957602,44,185.5198480532814,High Value
12633.0,39,3,1948.75,649.5833333333334,215.23000000000002,5.376342655985804,158,307.5639472842102,High Value
12635.0,64,1,683.64,683.64,1005.54,6.914273985969253,0,9.821980311716159,Medium Value
12637.0,1,7,5658.9,808.4142857142857,344.0,5.84354441703136,232,1331.9011900250136,High Value
12639.0,147,1,486.1,486.1,0.0,0.0,0,0.4289361758137452,Low Value
12641.0,24,1,185.9,185.9,0.0,0.0,0,0.9496141978438613,Low Value
12642.0,17,1,366.45,366.45,646.81,6.473597443481311,0,338.2550196642116,High Value
12643.0,37,6,3344.64,557.4399999999999,0.0,0.0,204,248.60940094386885,High Value
12644.0,39,1,477.91,477.91,0.0,0.0,0,93.51590802602973,Medium Value
12645.0,19,3,1310.8600000000001,436.9533333333334,464.32,6.142725340948566,206,79.71163306736553,Medium Value
12647.0,35,9,2886.71,320.74555555555554,836.11,6.72995548359872,242,1020.0866266664035,High Value
12648.0,64,1,318.05,318.05,0.0,0.0,0,1.5293759967448448,Low Value
12649.0,16,3,623.51,207.83666666666667,0.0,0.0,105,14.413452087958078,Medium Value
12651.0,243,1,114.0,114.0,0.0,0.0,0,1.5297524845303894,Low Value
12652.0,240,1,919.98,919.98,0.0,0.0,0,1.5925310848119274,Low Value
12653.0,58,2,2209.85,1104.925,0.0,0.0,147,5.974356675384194,Medium Value
12654.0,107,3,337.75,112.58333333333333,264.23,5.580597374085823,97,3.5949332466386084,Low Value
12656.0,25,3,2820.67,940.2233333333334,1230.5,7.115988217560592,117,743.8979844174395,High Value
12662.0,16,7,2653.66,379.0942857142857,1196.1200000000001,7.087673951159782,266,1160.3324844913852,High Value
12664.0,52,3,1957.48,652.4933333333333,2924.4,7.981186502452988,179,289.6076331428156,High Value
12665.0,234,1,63.0,63.0,0.0,0.0,0,0.16032433377272406,Low Value
12668.0,168,3,2924.4700000000003,974.8233333333334,882.6800000000001,6.784095006152877,96,433.0506423574493,High Value
12669.0,60,3,2744.0299999999997,914.6766666666666,0.0,0.0,105,4.990085527702713,Medium Value
12670.0,8,3,1634.47,544.8233333333334,1361.58,7.217135240410037,133,471.4123222708466,High Value
12672.0,239,1,225.89999999999998,225.89999999999998,0.0,0.0,0,0.9281487663245298,Low Value
12673.0,236,1,220.9,220.9,389.62,5.967735220408745,0,52.1241890955961,Medium Value
12674.0,1,3,1402.0,467.3333333333333,568.6,6.344934360097766,116,180.55347277167414,High Value
12676.0,33,4,998.0500000000001,249.51250000000002,333.34000000000003,5.8121584392744845,187,52.485963585807326,Medium Value
12678.0,10,9,8282.26,920.2511111111112,9346.2,9.142832112193421,253,4360.998171534102,High Value
12679.0,115,2,906.38,453.19,206.64000000000001,5.3358058109590285,77,226.75317218713857,High Value
12680.0,22,1,311.78,311.78,551.03,6.313602392626392,0,82.4580170274173,Medium Value
12681.0,61,15,9866.58,657.772,3920.96,8.27434680782616,216,3274.2052295294766,High Value
12682.0,10,20,8219.92,410.996,4059.9,8.30915990290638,270,3891.2080472650555,High Value
12683.0,2,12,6622.19,551.8491666666666,1854.3799999999999,7.525844805814302,272,1815.6673044773427,High Value
12684.0,80,4,1379.48,344.87,904.15,6.808100675821953,42,671.3727055199195,High Value
12685.0,2,2,1606.42,803.21,1256.66,7.137008130460524,1,201.8372021858058,High Value
12686.0,281,1,89.14,89.14,0.0,0.0,0,0.3091758359816966,Low Value
12688.0,23,1,4873.8099999999995,4873.8099999999995,0.0,0.0,0,1.5489284693214467,Low Value
12689.0,37,1,511.03,511.03,736.5799999999999,6.603374556907305,0,20.614373113043758,Medium Value
12690.0,115,1,389.01,389.01,0.0,0.0,0,4.434716036038746,Low Value
12691.0,54,4,556.3,139.075,479.5,6.174827228410347,212,300.31306874205137,High Value
12693.0,36,4,855.91,213.9775,0.0,0.0,192,7.692113197554468,Medium Value
12694.0,92,1,439.5,439.5,430.17,6.066502443890595,0,17.91100520063634,Medium Value
12695.0,16,2,333.90000000000003,166.95000000000002,248.2,5.518255786913298,102,119.57068332745536,Medium Value
12697.0,40,2,733.91,366.955,223.68,5.414677167664232,37,80.59216698724467,Medium Value
12700.0,65,2,2149.05,1074.525,2790.94,7.934491973680004,58,567.6757271488626,High Value
12701.0,151,1,337.08,337.08,460.63,6.1347637044165335,0,119.39245517183105,Medium Value
12704.0,15,3,1100.92,366.97333333333336,1239.92,7.123608318984884,63,1050.703982650972,High Value
12705.0,67,4,4162.52,1040.63,2705.77,7.9035113210987795,198,1336.2322336634934,High Value
12707.0,201,1,603.42,603.42,0.0,0.0,0,0.5711445713350451,Low Value
12708.0,11,7,2031.77,290.2528571428571,681.14,6.5252349153690705,266,470.1422305832248,High Value
12709.0,5,11,7200.79,654.6172727272727,2505.73,7.826734393914044,270,2245.530842723121,High Value
12710.0,6,3,1149.02,383.00666666666666,0.0,0.0,104,5.740269587511084,Medium Value
12712.0,16,11,3913.08,355.73454545454547,483.05,6.182188207166081,264,2557.4626234992047,High Value
12714.0,16,4,3389.7,847.425,1319.16,7.185508220356033,187,619.2728785299149,High Value
12715.0,15,1,343.36,343.36,0.0,0.0,0,19.179022920534678,Medium Value
12716.0,42,1,677.9,677.9,375.59000000000003,5.931157062498227,0,71.59525321443685,Medium Value
12717.0,60,2,1030.98,515.49,0.0,0.0,94,4.724346972014256,Medium Value
12720.0,3,17,3689.84,217.0494117647059,2091.89,7.646301164925365,274,769.4093332349717,High Value
12721.0,92,4,1698.91,424.7275,957.22,6.865077396700408,171,611.4049393122314,High Value
12722.0,24,3,929.65,309.8833333333333,67.98,4.233816607508695,35,65.51752622604056,Medium Value
12724.0,82,2,280.36,140.18,751.0500000000001,6.622802811101223,158,240.81141350098574,High Value
12725.0,280,1,427.8,427.8,0.0,0.0,0,10.714591955968457,Medium Value
12726.0,94,5,1467.32,293.464,1141.78,7.041219169328432,172,727.7499569709314,High Value
12727.0,4,6,3337.7,556.2833333333333,643.0,6.467698726104354,224,74.59790829124212,Medium Value
12728.0,166,3,617.31,205.76999999999998,219.01999999999998,5.3937184513112895,74,127.36898288462677,Medium Value
12729.0,23,1,453.01,453.01,0.0,0.0,0,8.025864316487,Medium Value
12731.0,53,8,11324.25,1415.53125,7571.66,8.932299671763683,220,5869.354517260149,High Value
12732.0,89,1,236.26000000000002,236.26000000000002,0.0,0.0,0,3.090177764579929,Low Value
12733.0,143,1,383.95,383.95,0.0,0.0,0,0.207985734165425,Low Value
12734.0,261,1,110.39999999999999,110.39999999999999,0.0,0.0,0,96.09322045092456,Medium Value
12735.0,224,2,779.5699999999999,389.78499999999997,0.0,0.0,21,6.292921833351674,Medium Value
12736.0,242,1,234.0,234.0,0.0,0.0,0,0.8047068718298929,Low Value
12738.0,281,1,155.35,155.35,0.0,0.0,0,4.035734507978375,Low Value
12739.0,8,1,975.54,975.54,37.5,3.6506582412937387,0,78.99250169327809,Medium Value
12743.0,43,2,540.13,270.065,0.0,0.0,0,13.225877922043455,Medium Value
12744.0,54,5,14211.970000000001,2842.3940000000002,7067.32,8.863378106891243,173,4665.5221288242155,High Value
12747.0,19,8,2769.4,346.175,1426.6100000000001,7.2637569963547115,259,1576.8349253212973,High Value
12748.0,2,131,13666.76,104.32641221374045,19386.43,9.872380196904453,280,6897.321056677479,High Value
12749.0,39,3,2755.23,918.41,1335.65,7.197921762726839,82,512.1525992484568,High Value
12750.0,38,1,275.88,275.88,0.0,0.0,0,23.528482606372883,Medium Value
12753.0,45,5,16620.91,3324.182,4808.48,8.478344249147597,226,6764.6182922434655,High Value
12754.0,145,3,3010.74,1003.5799999999999,0.0,0.0,72,4.964403843123686,Medium Value
12755.0,189,2,3811.95,1905.975,0.0,0.0,85,133.90370463896414,Medium Value
12757.0,52,7,5281.08,754.4399999999999,2553.57,7.84563919101823,68,764.4668851610772,High Value
12758.0,26,2,2791.59,1395.795,0.0,0.0,159,8.091696298409062,Medium Value
12759.0,81,2,1082.52,541.26,448.92,6.109069789182246,104,309.12163512516844,High Value
12763.0,47,2,494.08,247.04,0.0,0.0,230,47.12810648946809,Medium Value
12764.0,226,1,1693.88,1693.88,0.0,0.0,0,0.44483138242526316,Low Value
12766.0,58,5,4952.1900000000005,990.4380000000001,2037.44,7.61994008841922,216,1947.9022765323878,High Value
12769.0,148,1,1143.6,1143.6,0.0,0.0,0,9.443610928141629,Medium Value
12770.0,120,1,1351.45,1351.45,0.0,0.0,0,0.7180805463933724,Low Value
12775.0,99,4,1164.68,291.17,221.36,5.404297690085269,121,156.07894781990703,Medium Value
12778.0,92,4,492.06,123.015,330.17,5.80263183869837,129,118.35862706867225,Medium Value
12779.0,99,7,2999.41,428.4871428571428,981.95,6.890558254153616,181,279.2349797015543,High Value
12781.0,194,1,549.26,549.26,277.48,5.629346243503184,0,81.30348096543636,Medium Value
12782.0,59,4,2078.67,519.6675,252.25,5.5343771431287925,207,236.89914807526705,High Value
12785.0,273,1,311.95,311.95,0.0,0.0,0,0.0,Low Value
12787.0,1,2,344.65999999999997,172.32999999999998,119.0,4.787491742782046,101,101.41826148418555,Medium Value
12790.0,101,1,324.92,324.92,0.0,0.0,0,0.711680921140831,Low Value
12791.0,283,1,192.60000000000002,192.60000000000002,0.0,0.0,0,2.8180033464679233,Low Value
12792.0,166,1,400.53999999999996,400.53999999999996,0.0,0.0,0,0.620460221845917,Low Value
12793.0,244,2,545.48,272.74,0.0,0.0,36,133.73558138229393,Medium Value
12794.0,8,1,317.0,317.0,543.41,6.299702639455043,0,1.4424660237172011,Low Value
12797.0,275,1,254.03,254.03,0.0,0.0,0,0.2499921857982355,Low Value
12798.0,80,1,1607.04,1607.04,5370.0,8.58876938990546,0,682.5781255177496,High Value
12802.0,96,1,427.58,427.58,0.0,0.0,0,1.9842043757965127,Low Value
12808.0,94,2,281.35,140.675,202.3,5.314682720634301,184,93.80846644214746,Medium Value
12809.0,87,1,489.31,489.31,0.0,0.0,0,1.6672209116582457,Low Value
12811.0,170,3,514.85,171.61666666666667,0.0,0.0,23,3.7449912426715617,Low Value
12814.0,11,1,125.92,125.92,0.0,0.0,0,5.38321404706331,Medium Value
12815.0,57,2,1063.46,531.73,0.0,0.0,50,2.2230958108189878,Low Value
12816.0,5,2,572.2,286.1,0.0,0.0,80,32.24076351770472,Medium Value
12817.0,190,1,166.04,166.04,0.0,0.0,0,77.69671510208336,Medium Value
12818.0,171,1,1542.08,1542.08,0.0,0.0,0,1.3003204641453037,Low Value
12820.0,236,1,170.46,170.46,771.88,6.650123797209254,0,0.8854468047420931,Low Value
12821.0,123,1,92.72,92.72,0.0,0.0,0,0.8460279732491607,Low Value
12823.0,36,4,1224.0,306.0,535.5,6.285066562070753,169,256.33291157451214,High Value
12826.0,88,4,818.62,204.655,656.1,6.487836213903822,186,495.4438201026042,High Value
12828.0,8,3,415.51,138.50333333333333,603.2,6.403905268952571,31,39.26997138479421,Medium Value
12829.0,246,2,293.0,146.5,0.0,0.0,23,2.724544477089622,Low Value
12830.0,43,4,5204.0,1301.0,1610.64,7.385007573063784,37,669.4776124774498,High Value
12831.0,171,1,215.05,215.05,0.0,0.0,0,0.9956404947432567,Low Value
12832.0,7,1,267.8,267.8,115.23,4.755570986655616,0,92.79652120418277,Medium Value
12833.0,54,1,417.38,417.38,0.0,0.0,0,2.8575995868665647,Low Value
12834.0,192,1,312.38,312.38,0.0,0.0,0,0.4572904871752252,Low Value
12836.0,46,3,2112.53,704.1766666666667,497.83000000000004,6.212265356343714,174,344.4511202082544,High Value
